Displacement,Force,,Press,450,Release,350
0,0.2
50,2.72
100,20.92
150,27.63
200,37.86
250,44.46
300,49.31
350,54.64
400,59.83
450,51.15
500,56.92
550,63.18
600,78.23
650,88.58
700,111.22
650,95.23
600,76.86
550,66.64
500,60.25
450,54.76
400,49.11
350,57.52
300,51.63
250,45.32
200,37.06
150,25.18
100,20.18
50,2.51
0,0.28
